salary_is_predicted,created,adref,salary_min,latitude,id,longitude,description,title,salary_max,__CLASS__,redirect_url,search_role,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type,contract_time
1,2025-12-01T15:23:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibm81TDZLblE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTIyNzk1Nzk0In0.A_FJEPYRD0RPLJ4g2uVTJHp-vIJ5_BGCADUvKxgPjrc,155130.89,33.795821,5522795794,-84.38763,"Position Purpose: The Data Scientist is responsible for supporting data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role applies industry-leading analytical methodologies for working with large datasets to extract meaningful business insight and creatively solve business problems. Data Scientists are also responsible for ensuring that developed codes are documented into a library of reusable algorithms. Based on the specif…",Data Scientist,155130.89,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5522795794?se=no5L6KnQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=4F2515EAE63A5E0114731981E1020DD79093FAA4,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Home Depot,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Fulton County', 'Atlanta']","Atlanta, Fulton County",,
1,2025-11-07T13:15:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4NTkxNTYzNSIsInMiOiJubzVMNktuUThCR3BMTFdSQmhhdFpRIn0.0hRoZcPVXVHLQff2KqyDrCDgqx6Gpa10Uv3leFLcr4c,133063.55,39.646985,5485915635,-104.971884,"Data Scientist Englewood, CO Type: Contract Category: Data Industry: Communications Reference ID: JN -112025-104302 Date Posted: 11/04/2025 Shortcut: http://careers.eliassen.com/g9h9Km  Description  Recommended Jobs Description: Our client, an industry leader in telecommunications, has an excellent opportunity for a Data Scientist to work on a 12month renewable contract opportunity. Work will be a hybrid on-site/remote schedule in Englewood, CO.The Data Scientist will focus on Prompt Engineerin…",Data Scientist,133063.55,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5485915635?se=no5L6KnQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=BAD70026208E3CF601651BD5464264CB8FE07FE6,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Eliassen Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Arapahoe County', 'Englewood']","Englewood, Arapahoe County",,
1,2025-06-11T12:41:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibm81TDZLblE4QkdwTExXUkJoYXRaUSIsImkiOiI1MjQ0ODAzODU5In0.IVJTUswgTBJho_zUTwjdthLaHUv9GhdAk8EXH8gDABY,204100.53,33.4695,5244803859,-82.02108,"Description SAIC, a leading provider of systems engineering & integration, systems development & deployment, intelligence analysis and targeting, and training solutions for the Intelligence Community, is seeking creative and dedicated professionals to fulfill their career goals and objectives while delivering mission excellence on programs of national importance. SAIC is seeking a highly motivated Data Scientist to join our team of professionals providing technical and program services to prope…",Data Scientist,204100.53,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5244803859?se=no5L6KnQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=1EE1E33BE28917AAB6C30CD241D6184EC5568B68,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,SAIC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Richmond County', 'Augusta']","Augusta, Richmond County",,
1,2025-11-18T14:55:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjQyMzQwNyIsInMiOiJubzVMNktuUThCR3BMTFdSQmhhdFpRIn0.k1Yg9palYZCVjn7vBMVofUh00ByKnOGmKE28ImauqRc,125353.56,40.73472,5502423407,-74.05904,"Description Principal Data Scientist - Data & AI (Hybrid) Global Technology Organization We're partnering with a global leader in secure, cloud-based data management and collaboration solutions to help them hire an accomplished Principal Data Scientist to join their expanding Data & AI organization. This team is building next-generation intelligent products used by thousands of enterprise customers worldwide. In this role, you'll drive the development of advanced machine learning capabilities t…",Data Scientist,125353.56,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5502423407?se=no5L6KnQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=5E65391CAAE2449DCC163A02CBD80F0454686066,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Robert Half,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Hudson County', 'Tyler Park']","Tyler Park, Hudson County",,
1,2025-12-02T14:46:33Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibm81TDZLblE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTI0ODAxNjkxIn0.bmGx4tOBv7nFfOG6R_Z5Uk_9mgySouvcYn1o1KhdiW8,131919.3,38.65548,5524801691,-90.45234,"At Bayer we're visionaries, driven to solve the world's toughest challenges and striving for a world where 'Health for all Hunger for none' is no longer a dream, but a real possibility. We're doing it with energy, curiosity and sheer dedication, always learning from unique perspectives of those around us, expanding our thinking, growing our capabilities and redefining 'impossible'. There are so many reasons to join us. If you're hungry to build a varied and meaningful career in a community of b…",Data Scientist,131919.3,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5524801691?se=no5L6KnQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=D3D30A06A2C9A6F220C35933A2F0145BE07EAFE9,Data Scientist,Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Bayer,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Westwood']","Westwood, Saint Louis County",,
1,2025-11-22T16:25:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibm81TDZLblE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTA5ODA2MDU2In0.LdcBCipQQd6ZX_-dH8tVTcAdWuBr5ABKl0t7FuOVuHs,137883.8,34.959873,5509806056,-81.904607,"Job Family: Electrical Products Req ID: 485016 Here at Siemens, we take pride in enabling sustainable progress through technology. We do this through empowering customers by combining the real and digital worlds. Improving how we live, work, and move today and for the next generation! We know that the only way a business thrive is if our people are thriving. That's why we always put our people first. Our global, diverse team would be happy to support you and challenge you to grow in new ways. W…",Data Scientist,137883.8,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5509806056?se=no5L6KnQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=D4BD75216EB3C15DA28E48FC7EAB5E639FF9ECD8,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Siemens,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Spartanburg County', 'Roebuck']","Roebuck, Spartanburg County",,
1,2025-09-18T19:19:34Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEJtNDZhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDA1ODQwMDQzIn0.OCvQ7jmkTl6Ytn6v75VB9ajOk8PkLuQfjHmuXAoKyHU,85908.76,38.89969,5405840043,-77.02717,"Responsibilities & Qualifications RESPONSIBILITIES The Data Scientist will focus on designing, curating, and evaluating high-quality datasets and metrics that drive model performance, fairness, and reliability in secure, agentic AI systems. Core responsibilities include:  Design, curate, and maintain large-scale datasets for model training, validation, and simulation - including overhead imagery and multi-modal intelligence data.  Generate synthetic data to address data gaps, class imbalance, a…",Data Scientist,85908.76,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5405840043?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=92E322E0CCDE7640C763B65715B851A2EDE3F0B2,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,TekSynap,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington, D.C.']","Washington, D.C., US",,
1,2025-12-02T15:44:03Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEJtNDZhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTI0ODg5NTI2In0.veJ-hOeFrR_27K-4fsSo7khDS-1FNKlbjewcw8Vo1zc,119628.49,40.571872,5524889526,-74.638961,"At Johnson & Johnson,?we believe health is everything. Our strength in healthcare innovation empowers us to build a?world where complex diseases are prevented, treated, and cured,?where treatments are smarter and less invasive, and?solutions are personal.?Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity.?Learn …",Data Scientist,119628.49,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5524889526?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=4B0DC07E2D04F7C19E38AAFDC928FBF033C4578D,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,J&J Family of Companies,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Somerset County', 'Raritan']","Raritan, Somerset County",,
1,2025-10-29T19:58:20Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEJtNDZhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDcwMjkzNDMzIn0.-cB95oPaCGictMi6R1xHHqDL6uBEWMwqUHZur8rZXFo,167902.92,40.614915,5470293433,-111.881551,"Zions Bancorporation's Enterprise Technology and Operations (ETO) team is transforming what it means to work for a financial institution. With a commitment to technology and innovation, we have been providing our community, clients and colleagues the best experience possible for over 150 years. Help us transform our workforce of the future, today. Zions Bancorporation is currently looking for an experienced Data Scientist to join our Enterprise Data Science team. This role focuses on delivering…",Data Scientist,167902.92,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5470293433?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=D8574167F271E36650513290DA416B420987E88D,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Zions Bancorporation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Utah', 'Salt Lake County', 'Cushing']","Cushing, Salt Lake County",,
1,2025-11-08T12:42:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEJtNDZhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDg3NTEzMTI3In0.yGmgqpum2SPl26nCA79sGicobsuFD2wdPX13nmgfCXI,95426.91,43.16098,5487513127,-77.62153,"As a community, the University of Rochester is defined by a deep commitment to Meliora - Ever Better. Embedded in that ideal are the values we share: equity, leadership, integrity, openness, respect, and accountability. Together, we will set the highest standards for how we treat each other to ensure our community is welcoming to all and is a place where all can thrive. Job Location (Full Address): 135 Corporate Woods, Rochester, New York, United States of America, 14623 Opening: Worker Subtype…",Data Scientist,95426.91,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5487513127?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=C4E803D324BE6135573006682ECE5595C01DB28C,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,University of Rochester,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Monroe County', 'Rochester']","Rochester, Monroe County",,
1,2025-12-03T14:17:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEJtNDZhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTI2NDM3MzU0In0.J8G2QhZURl64DG-Y5ks6cbd1WnDqVnkc4GPLf9CHPH0,135162.22,39.000417,5526437354,-77.10506,"Description Are you ready to join Leidos all-star team? Through training, teamwork, and exposure to challenging technical work, let Leidos show how to accelerate your career path. Are you a TS/SCI cleared Data Scientist that likes to perform research-level data science/analytics? Come support a major program advancing the state of the art in mission-focused big data and predictive analytics. You will be delivering cutting edge data science capabilities to advance national security objectives, s…",Data Scientist,135162.22,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5526437354?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=10FDCBD4D71B86119B79AB2FDD2534F2ABFCB84D,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Bethesda']","Bethesda, Montgomery County",,
1,2025-10-22T14:22:16Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1OTY1MTQzNyIsInMiOiI4Qm00NmFuUThCR3ZjSjJiMmVJc2hnIn0.HeeRjMf9XnFh8BYZdUxizX-gVka3R0z5G66oqHqaQO8,178117.47,39.113557,5459651437,-76.748731,"In a world of possibilities, pursue one with endless opportunities. Imagine Next! At Parsons, you can imagine a career where you thrive, work with exceptional people, and be yourself. Guided by our leadership vision of valuing people, embracing agility, and fostering growth, we cultivate an innovative culture that empowers you to achieve your full potential. Unleash your talent and redefine what's possible. Job Description: Parsons is seeking an experienced Data Scientist to provide embedded De…",Data Scientist,178117.47,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5459651437?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=F6377FC84E7951B46CE4D1959A73E9CF36232A37,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Parsons Corporation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Fort George G Meade']","Fort George G Meade, Anne Arundel County",,
1,2025-10-13T12:57:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0NTgxODE1NiIsInMiOiI4Qm00NmFuUThCR3ZjSjJiMmVJc2hnIn0.x7AGeNNRQoynglL5KoB-ivFDL_aOquuuHkTcS7x2Sy0,142393.03,41.877507,5445818156,-72.792461,"Chubb’s North America Data and Analytics Division is currently seeking an experienced Lead Data Scientist with 7 years of industry experience to join our fast-paced, high-energy team. As a Lead Data Scientist for NA PC Analytics, you will perform quantitative data analysis to enable organizational decision making and develop solutions to complex business problems and create value to the business. This position offers exposure to a wide variety of analytics tools and technologies as well as uniq…","AVP, Lead Data Scientist",142393.03,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5445818156?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=755E4BDA6A814182DAAF20132F5710ABC172A7CE,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Chubb,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Simsbury']","Simsbury, Hartford County",,
1,2025-11-21T15:13:30Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEJtNDZhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTA4MzMyMzY5In0.H3uAgTQ6bGCgH27hdhA_WzIlHRIyG1qoF6w4gzyqPP0,96367.24,33.50977,5508332369,-112.08293,"Job Description Insight Global is looking to hire a Data Scientist to join one of the largest non-profit healthcare systems in the US. This position is responsible for ensuring the seamless operation and optimization of our Supply & Service Resource Management (SSRM) data driven insights, solutions, and processes. In this role, you will be responsible for applying your expertise in data analytics, data engineering, machine learning, and modeling to strengthen SSRM data solutions and processes. …",Data Scientist,96367.24,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5508332369?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=FAECB7B7678A7B456DC99E7D40DF579FA2F09E0B,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Insight Global,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Phoenix']","Phoenix, Maricopa County",,
1,2025-10-19T19:19:59Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEJtNDZhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDU1NzAwMDUxIn0.JSPvOonrU6IOBxtzMjGcU3qSoxb1KjHfsSi4RRNoXwU,79663.46,32.378649,5455700051,-86.278545,"Summary: Meta Platforms, Inc. (Meta), formerly known as Facebook Inc., builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps and services like Messenger, Instagram, and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. To apply, click …",Data Scientist,79663.46,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5455700051?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=418CAB1B4670AB8898A454FDA3272734BF9E03DF,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Meta,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Montgomery County', 'Chisolm']","Chisolm, Montgomery County",,
1,2025-10-19T19:18:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEJtNDZhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDU1Njk4MjUwIn0.cYvkMIeIvjrRX_xR58aAuSH4-G_DqxkhbrlSExU9vyk,96733.62,41.7657,5455698250,-72.683866,"Summary: Meta Platforms, Inc. (Meta), formerly known as Facebook Inc., builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps and services like Messenger, Instagram, and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. To apply, click …",Data Scientist,96733.62,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5455698250?se=8Bm46anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=69EF10A70B217AAA31127D5A178A9B337861A4F5,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Meta,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Talcott Village']","Talcott Village, Hartford County",,
